"state","Undecided","poll_id","pollster","start_date","end_date","sample_subpopulation","sample_size","mode","partisanship","partisan_affiliation","reppoll","dempoll","libpoll","threepoll","grepoll","Other","repres","demres","libres","greres","daystoelection","perrep","perdem","perind","permultiracial","perwhite","perblack","perindig","perasian","perpacific","perother","perlatinx","popcit18plus","percit18plusmale","percit18plusfem","medage","perhsplus","perugplus","unemp","medhhincome","per2034","per3554","per5564","per65plus","singledadfam","singlemomfam","vets","bornstateres","forborncit","noneng","spanish","nonengsp","nonsplang","splang","forlang","meanhhincome","perfoodstamp","percapitainc","medearngap","perhealthins","perbelowpov","minblack","minlatinx","minother","femdomcit18plus","femdom","gunbckcheck","evangelical_pop","vepvotingrate","wideo","citi6013","w_gayrights_employment_discrimit","giexorder","gilaw","giexorder_law","soexorder","solaw","soexorder_law","guncontrol_assaultweapon_ban","guncontrol_opencarry","labor_minwage_abovefed","regulation_physician_suicide","earned_income_taxcredit","x_tax_rate_rich","x_top_corporateincometaxrate","genderrights_era_ratification","genderrights_state_eras","genrights_genddiscrim_post1964","statemin","employ_pop","pctwomenearn","death_penalty","w_ec_access","abortion_consent_1992_2014","w_abortion_parental_notice_1983_","abortion_medicaid","demties","repties","libties","greties"
"NV",0.01,26621,"CNN",2016-10-27,2016-11-01,"Likely Voters",790,"Live Phone","Nonpartisan","None",0.49,0.43,0.05,0,0,0.02,0,0,0,0,7,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.03,26562,"Remington Research Group (R)/Axiom Strategies",2016-10-30,2016-10-30,"Likely Voters",787,"IVR/Live Phone","Sponsor","Rep",0.48,0.44,0.04,0,0,0.01,0,0,0,0,9,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.03,26572,"SurveyMonkey",2016-10-24,2016-10-30,"Likely Voters",887,"Internet","Nonpartisan","None",0.43,0.43,0.11,0,0,0,0,0,0,0,9,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0,26592,"UPI/CVOTER",2016-10-23,2016-10-29,"Likely Voters",314,"Internet","Nonpartisan","None",0.46,0.48,0,0,0,0.06,0,0,0,0,10,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.01,26487,"NBC/WSJ/Marist",2016-10-20,2016-10-24,"Likely Voters",707,"Live Phone","Nonpartisan","None",0.45,0.45,0,0,0,0.09,0,0,0,0,15,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.04,26416,"Bendixen & Amandi-Las Vegas Review-Journal",2016-10-20,2016-10-23,"Likely Voters",800,"Live Phone","Pollster","Dem",0.41,0.48,0.06,0,0,0.01,0,0,0,0,16,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.02,26431,"SurveyMonkey",2016-10-17,2016-10-23,"Likely Voters",816,"Internet","Nonpartisan","None",0.45,0.44,0.09,0,0,0,0,0,0,0,16,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.03,26422,"Remington Research Group (R)/Axiom Strategies",2016-10-20,2016-10-22,"Likely Voters",1332,"IVR/Live Phone","Sponsor","Rep",0.47,0.44,0.04,0,0,0.02,0,0,0,0,17,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.04,26418,"Rasmussen/KTNV",2016-10-20,2016-10-22,"Likely Voters",826,"IVR/Online","Nonpartisan","None",0.42,0.46,0.05,0,0,0.02,0,0,0,0,17,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.03,26251,"Monmouth University",2016-10-14,2016-10-17,"Likely Voters",413,"Live Phone","Nonpartisan","None",0.4,0.47,0.07,0,0,0.03,0,0,0,0,22,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.07,26247,"WashPost/SurveyMonkey",2016-10-08,2016-10-16,"Likely Voters",884,"Internet","Nonpartisan","None",0.46,0.47,0,0,0,0,0,0,0,0,23,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0,26203,"CNN",2016-10-10,2016-10-15,"Likely Voters",698,"Live Phone","Nonpartisan","None",0.44,0.46,0.07,0,0,0.02,0,0,0,0,24,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.04,26185,"CBS/YouGov",2016-10-12,2016-10-14,"Likely Voters",996,"Internet","Nonpartisan","None",0.4,0.46,0.04,0,0,0.05,0,0,0,0,25,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.09,26189,"JMC Analytics (R)/8 News NOW",2016-10-10,2016-10-13,"Likely Voters",600,"Live Phone","Pollster","Rep",0.41,0.43,0.04,0,0,0.03,0,0,0,0,26,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.2,26344,"Ipsos/Reuters",2016-09-23,2016-10-13,"Likely Voters",641,"Internet","Nonpartisan","None",0.39,0.41,0,0,0,0,0,0,0,0,26,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.08,26159,"Clarity (D-End Citizens United)",2016-10-10,2016-10-11,"Likely Voters",1010,"IVR/Live Phone","Sponsor","Dem",0.43,0.43,0,0,0,0.06,0,0,0,0,28,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.1,26151,"PPP (D-Cortez Masto)",2016-10-10,2016-10-11,"Likely Voters",986,"IVR/Online","Sponsor","Dem",0.43,0.47,0,0,0,0,0,0,0,0,28,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.12,26120,"Ipsos/Reuters",2016-09-16,2016-10-06,"Likely Voters",620,"Internet","Nonpartisan","None",0.42,0.46,0,0,0,0,0,0,0,0,33,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.07,25958,"Hart (D)/UNLV",2016-09-27,2016-10-02,"Registered Voters",700,"Live Phone","Pollster","Dem",0.41,0.44,0.09,0,0,0,0,0,0,0,37,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.06,25815,"Suffolk",2016-09-27,2016-09-29,"Likely Voters",500,"Live Phone","Nonpartisan","None",0.38,0.44,0.07,0,0,0.05,0,0,0,0,40,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.03,25610,"Fox News",2016-09-18,2016-09-20,"Likely Voters",704,"Live Phone","Nonpartisan","None",0.43,0.4,0.08,0,0,0.04,0,0,0,0,49,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.04,25638,"GQR (D-Democracy Corps/WVWV)",2016-09-10,2016-09-19,"Likely Voters",400,"Live Phone","Sponsor","Dem",0.42,0.42,0.07,0,0,0.03,0,0,0,0,50,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.04,25536,"Rasmussen/KTNV",2016-09-16,2016-09-18,"Likely Voters",800,"IVR/Online","Nonpartisan","None",0.42,0.39,0.11,0,0,0.03,0,0,0,0,51,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.21,25580,"Ipsos/Reuters",2016-08-26,2016-09-15,"Likely Voters",549,"Internet","Nonpartisan","None",0.41,0.38,0,0,0,0,0,0,0,0,54,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.1,25628,"Insights West",2016-09-12,2016-09-14,"Likely Voters",398,"Internet","Nonpartisan","None",0.42,0.4,0.05,0,0,0.03,0,0,0,0,55,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.06,25488,"Monmouth University",2016-09-11,2016-09-13,"Likely Voters",406,"Live Phone","Nonpartisan","None",0.44,0.42,0.08,0,0,0.01,0,0,0,0,56,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.03,25443,"NBC/WSJ/Marist",2016-09-06,2016-09-08,"Likely Voters",627,"Live Phone","Nonpartisan","None",0.44,0.45,0,0,0,0.07,0,0,0,0,61,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.13,25465,"PPP (D)/PNA",2016-09-06,2016-09-07,"Likely Voters",815,"IVR/Online","Pollster","Dem",0.42,0.45,0,0,0,0,0,0,0,0,62,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.1,25378,"WashPost/SurveyMonkey",2016-08-09,2016-09-01,"Registered Voters",2776,"Internet","Nonpartisan","None",0.43,0.48,0,0,0,0,0,0,0,0,68,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.05,25206,"Suffolk",2016-08-15,2016-08-17,"Likely Voters",500,"Live Phone","Nonpartisan","None",0.42,0.44,0.05,0,0,0.05,0,0,0,0,83,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.06,25080,"CBS/YouGov",2016-08-02,2016-08-05,"Likely Voters",993,"Internet","Nonpartisan","None",0.41,0.43,0.04,0,0,0.05,0,0,0,0,95,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.05,25035,"Rasmussen/KTNV",2016-07-29,2016-07-31,"Likely Voters",750,"IVR/Online","Nonpartisan","None",0.4,0.41,0.1,0,0,0.04,0,0,0,0,100,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.07,24968,"Rasmussen/KTNV",2016-07-22,2016-07-24,"Likely Voters",750,"IVR/Online","Nonpartisan","None",0.43,0.38,0.08,0,0,0.04,0,0,0,0,107,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.08,24854,"Monmouth University",2016-07-07,2016-07-10,"Likely Voters",408,"Live Phone","Nonpartisan","None",0.41,0.45,0.05,0,0,0,0,0,0,0,121,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.04,24846,"GQR (D-Democracy Corps/Women's Voices Women Vote)",2016-06-11,2016-06-20,"Likely Voters",300,"Live Phone","Sponsor","Dem",0.47,0.45,0,0,0,0.04,0,0,0,0,141,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0,24933,"Gravis Marketing",2016-05-24,2016-05-25,"Registered Voters",1637,"Automated Phone","Nonpartisan","None",0.47,0.42,0,0,0,0.11,0,0,0,0,167,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NV",0.14,23187,"Morning Consult/Campaign for Sustainable Rx Pricing",2015-11-10,2015-11-16,"Registered Voters",628,"Live Phone/Online","Nonpartisan","None",0.44,0.41,0,0,0,0,0,0,0,0,358,37,46,18,5,71.6,10.2,2.1,10.2,1.2,10.2,28.1,1942764,50,50,37.8,85.6,23.6,7.9,52431,20.7,26.9,12.3,14.6,6.1,13.4,9.5,25.8,46.8,30.2,21.2,9,0,1,2,70576,13.1,27220,7116,87.7,14.7,0,1,0,0,0,57103,12.7,0.61,-0.081254333,46.73088,0,0,0,0,0,0,0,0,1,0,0,0,3.84,4.53,1,0,1,7.25,0.84869825,88.44,1,1,1,2,0,0,0,0,0
"NH",0.03,26807,"SurveyMonkey",2016-10-31,2016-11-07,"Likely Voters",696,"Internet","Nonpartisan","None",0.37,0.49,0.09,0,0,0.02,0,0,0,0,1,35,44,20,1.7,95.2,2,0.8,3.1,0.1,0.5,3.3,1035684,48.8,51.2,42.8,93.1,35.7,4.2,70303,18.4,27.2,15.2,16.4,4,10,9.5,42.1,56.9,7.8,2.1,5.7,1,0,1,89735,7.8,35925,13353,93.7,8.2,0,1,0,1,1,52222,17.1,0.6,-0.032834146,50.67664,0,0,0,0,0,0,0,0,1,0,0,1,5.51,7.81,0,1,1,7.25,0.84029125,76.56,0,1,1,1,0,0,0,0,0
"NH",0.04,26768,"UNH/WMUR",2016-11-03,2016-11-06,"Likely Voters",692,"Live Phone","Nonpartisan","None",0.38,0.49,0.06,0,0,0.03,0,0,0,0,2,35,44,20,1.7,95.2,2,0.8,3.1,0.1,0.5,3.3,1035684,48.8,51.2,42.8,93.1,35.7,4.2,70303,18.4,27.2,15.2,16.4,4,10,9.5,42.1,56.9,7.8,2.1,5.7,1,0,1,89735,7.8,35925,13353,93.7,8.2,0,1,0,1,1,52222,17.1,0.6,-0.032834146,50.67664,0,0,0,0,0,0,0,0,1,0,0,1,5.51,7.81,0,1,1,7.25,0.84029125,76.56,0,1,1,1,0,0,0,0,0
"NH",0,26793,"UPI/CVOTER",2016-10-30,2016-11-06,"Likely Voters",310,"Internet","Nonpartisan","None",0.43,0.49,0,0,0,0.08,0,0,0,0,2,35,44,20,1.7,95.2,2,0.8,3.1,0.1,0.5,3.3,1035684,48.8,51.2,42.8,93.1,35.7,4.2,70303,18.4,27.2,15.2,16.4,4,10,9.5,42.1,56.9,7.8,2.1,5.7,1,0,1,89735,7.8,35925,13353,93.7,8.2,0,1,0,1,1,52222,17.1,0.6,-0.032834146,50.67664,0,0,0,0,0,0,0,0,1,0,0,1,5.51,7.81,0,1,1,7.25,0.84029125,76.56,0,1,1,1,0,0,0,0,0
